Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Stripped Peptides	Total Peptide Ions	Unique Peptide Ions	Razor Peptide Ions	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
1506	b	tr|Q5VWC4|Q5VWC4_HUMAN	Q5VWC4	Q5VWC4_HUMAN	PSMD4	380	20.80	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 4 	1:Experimental evidence at protein level	0.9956	0.9990	5	5	1	0	15	1	0	223424573	647607	     0			
1507	a	sp|P55072|TERA_HUMAN	P55072	TERA_HUMAN	VCP	806	44.20	Homo sapiens OX=9606	Transitional endoplasmic reticulum ATPase 	1:Experimental evidence at protein level	1.0000	0.9990	33	43	42	0	104	99	0	115250614	115250614	     0	7M(15.9949), N-term(42.0106)		
1508	a	sp|P55084|ECHB_HUMAN	P55084	ECHB_HUMAN	HADHB	474	61.00	Homo sapiens OX=9606	Trifunctional enzyme subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	33	51	14	0	147	46	0	410419560	261260512	     0	20M(15.9949)		
1509	a	sp|P55145|MANF_HUMAN	P55145	MANF_HUMAN	MANF	182	29.10	Homo sapiens OX=9606	Mesencephalic astrocyte-derived neurotrophic factor 	1:Experimental evidence at protein level	1.0000	0.9990	6	9	9	0	20	20	0	39426331	39426331	     0			tr|A8K878|A8K878_HUMAN
1510	a	sp|P55157|MTP_HUMAN	P55157	MTP_HUMAN	MTTP	894	2.90	Homo sapiens OX=9606	Microsomal triglyceride transfer protein large subunit 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	0	2	2	0	1516850	1516850	     0			tr|E9PBP6|E9PBP6_HUMAN
1511	a	sp|P55196|AFAD_HUMAN	P55196	AFAD_HUMAN	AFDN	1824	3.50	Homo sapiens OX=9606	Afadin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	0	1	1	0	2229806	2229806	     0			tr|A8MQ02|A8MQ02_HUMAN, tr|J3KN01|J3KN01_HUMAN, tr|Q5TIG5|Q5TIG5_HUMAN
1512	a	sp|P55263|ADK_HUMAN	P55263	ADK_HUMAN	ADK	362	15.50	Homo sapiens OX=9606	Adenosine kinase 	1:Experimental evidence at protein level	1.0000	0.9990	5	7	3	0	5	1	0	10897190	3503047	     0			
1513	a	sp|P55265|DSRAD_HUMAN	P55265	DSRAD_HUMAN	ADAR	1226	17.70	Homo sapiens OX=9606	Double-stranded RNA-specific adenosine deaminase 	1:Experimental evidence at protein level	1.0000	0.9990	16	17	8	0	21	3	0	18011211	3765561	     0			
1514	a	sp|P55735|SEC13_HUMAN	P55735	SEC13_HUMAN	SEC13	322	10.90	Homo sapiens OX=9606	Protein SEC13 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	0	5	5	0	18047853	18047853	     0	N-term(42.0106)		
1515	a	sp|P55769|NH2L1_HUMAN	P55769	NH2L1_HUMAN	SNU13	128	25.00	Homo sapiens OX=9606	NHP2-like protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	5	4	0	12	7	0	46660478	11825866	     0			
1516	a	sp|P55786|PSA_HUMAN	P55786	PSA_HUMAN	NPEPPS	919	33.30	Homo sapiens OX=9606	Puromycin-sensitive aminopeptidase 	1:Experimental evidence at protein level	1.0000	0.9990	23	27	23	0	53	40	0	36625883	36625883	     0			tr|E9PLK3|E9PLK3_HUMAN
1517	a	sp|P55884|EIF3B_HUMAN	P55884	EIF3B_HUMAN	EIF3B	814	17.90	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit B 	1:Experimental evidence at protein level	1.0000	0.9990	13	14	12	0	23	21	0	21602755	20807087	     0			
1518	a	sp|P55957|BID_HUMAN	P55957	BID_HUMAN	BID	195	26.70	Homo sapiens	BH3-interacting domain death agonist 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	0	10	10	0	11949124	11949124	     0			
1519	a	sp|P56192|SYMC_HUMAN	P56192	SYMC_HUMAN	MARS	900	9.30	Homo sapiens OX=9606	Methionine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	5	0	13	9	0	63954655	16893088	     0			
1520	a	sp|P56199|ITA1_HUMAN	P56199	ITA1_HUMAN	ITGA1	1179	3.40	Homo sapiens OX=9606	Integrin alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	0	4	4	0	8547373	8547373	     0			
1521	a	sp|P56537|IF6_HUMAN	P56537	IF6_HUMAN	EIF6	245	17.10	Homo sapiens OX=9606	Eukaryotic translation initiation factor 6 	1:Experimental evidence at protein level	1.0000	0.9990	3	5	5	0	19	19	0	54679315	54679315	     0			
1522	a	sp|P56556|NDUA6_HUMAN	P56556	NDUA6_HUMAN	NDUFA6	128	47.70	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 	1:Experimental evidence at protein level	1.0000	0.9990	5	7	7	0	18	18	0	24999198	24999198	     0			tr|A0A2Y9D025|A0A2Y9D025_HUMAN
1523	a	sp|P56962|STX17_HUMAN	P56962	STX17_HUMAN	STX17	302	9.60	Homo sapiens OX=9606	Syntaxin-17 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	0	2	2	0	2537676	2537676	     0			
1524	a	sp|P57088|TMM33_HUMAN	P57088	TMM33_HUMAN	TMEM33	247	14.00	Homo sapiens OX=9606	Transmembrane protein 33 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	0	10	10	0	19651531	19651531	     0			tr|D6RAA6|D6RAA6_HUMAN
1525	a	sp|P57105|SYJ2B_HUMAN	P57105	SYJ2B_HUMAN	SYNJ2BP	145	37.20	Homo sapiens OX=9606	Synaptojanin-2-binding protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	0	0	0	0	     0	     0	     0			tr|A0A087WYV9|A0A087WYV9_HUMAN, tr|A0A087X1F5|A0A087X1F5_HUMAN
1526	a	sp|P57740|NU107_HUMAN	P57740	NU107_HUMAN	NUP107	925	12.30	Homo sapiens OX=9606	Nuclear pore complex protein Nup107 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	0	0	0	0	     0	     0	     0			
1527	a	sp|P59998|ARPC4_HUMAN	P59998	ARPC4_HUMAN	ARPC4	168	35.10	Homo sapiens OX=9606	Actin-related protein 2/3 complex subunit 4 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	1	0	15	0	0	82338310	     0	     0			tr|F8WCF6|F8WCF6_HUMAN
1528	a	sp|P60174|TPIS_HUMAN	P60174	TPIS_HUMAN	TPI1	286	46.90	Homo sapiens OX=9606	Triosephosphate isomerase 	1:Experimental evidence at protein level	1.0000	0.9990	13	24	15	0	87	55	0	617078864	431480208	     0	14M(15.9949)		
1529	a	sp|P60228|EIF3E_HUMAN	P60228	EIF3E_HUMAN	EIF3E	445	30.30	Homo sapiens OX=9606	Eukaryotic translation initiation factor 3 subunit E 	1:Experimental evidence at protein level	1.0000	0.9990	12	13	1	0	39	4	0	31814138	10312828	     0			
1530	a	sp|P60468|SC61B_HUMAN	P60468	SC61B_HUMAN	SEC61B	96	37.50	Homo sapiens OX=9606	Protein transport protein Sec61 subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	0	6	6	0	14607479	14607479	     0			
1531	a	sp|P60660|MYL6_HUMAN	P60660	MYL6_HUMAN	MYL6	151	46.90	Homo sapiens OX=9606	Myosin light polypeptide 6 	1:Experimental evidence at protein level	1.0000	0.9990	9	11	2	0	44	6	0	102277390	32955795	     0			tr|B7Z6Z4|B7Z6Z4_HUMAN, tr|F8W1R7|F8W1R7_HUMAN, tr|G3V1V0|G3V1V0_HUMAN, tr|G8JLA2|G8JLA2_HUMAN, tr|J3KND3|J3KND3_HUMAN
1532	a	sp|P60842|IF4A1_HUMAN	P60842	IF4A1_HUMAN	EIF4A1	406	53.70	Homo sapiens OX=9606	Eukaryotic initiation factor 4A-I 	1:Experimental evidence at protein level	1.0000	0.9990	21	31	5	0	105	18	0	239616912	57215201	     0	13M(15.9949)		
1532	b	sp|Q14240|IF4A2_HUMAN	Q14240	IF4A2_HUMAN	EIF4A2	407	44.70	Homo sapiens OX=9606	Eukaryotic initiation factor 4A-II 	1:Experimental evidence at protein level	1.0000	0.9990	17	21	10	0	64	24	0	227239056	23691022	     0			
1532	c	sp|P38919|IF4A3_HUMAN	P38919	IF4A3_HUMAN	EIF4A3	411	44.50	Homo sapiens OX=9606	Eukaryotic initiation factor 4A-III 	1:Experimental evidence at protein level	1.0000	0.9990	17	21	17	0	51	39	0	90823525	34257036	     0	N-term(42.0106)		
1533	a	sp|P60866|RS20_HUMAN	P60866	RS20_HUMAN	RPS20	119	23.50	Homo sapiens OX=9606	40S ribosomal protein S20 	1:Experimental evidence at protein level	1.0000	0.9990	4	8	8	0	25	25	0	145167502	145167502	     0			
1534	a	sp|P60900|PSA6_HUMAN	P60900	PSA6_HUMAN	PSMA6	246	39.40	Homo sapiens OX=9606	Proteasome subunit alpha type-6 	1:Experimental evidence at protein level	1.0000	0.9990	9	10	4	0	27	5	0	84033796	8623912	     0			tr|G3V5Z7|G3V5Z7_HUMAN
1535	a	sp|P60953|CDC42_HUMAN	P60953	CDC42_HUMAN	CDC42	191	25.70	Homo sapiens OX=9606	Cell division control protein 42 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	5	6	3	0	7	3	0	25553420	10833546	     0			
1536	a	sp|P60983|GMFB_HUMAN	P60983	GMFB_HUMAN	GMFB	142	22.50	Homo sapiens OX=9606	Glia maturation factor beta 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	0	6	6	0	10047562	10047562	     0			tr|G3V4P8|G3V4P8_HUMAN
1537	a	sp|P61011|SRP54_HUMAN	P61011	SRP54_HUMAN	SRP54	504	13.10	Homo sapiens OX=9606	Signal recognition particle 54 kDa protein 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	0	6	6	0	10848861	10848861	     0			
1538	a	sp|P61086|UBE2K_HUMAN	P61086	UBE2K_HUMAN	UBE2K	200	33.00	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 K 	1:Experimental evidence at protein level	1.0000	0.9990	5	6	6	0	13	13	0	14205511	14205511	     0			
1539	a	sp|P61088|UBE2N_HUMAN	P61088	UBE2N_HUMAN	UBE2N	152	49.30	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 N 	1:Experimental evidence at protein level	1.0000	0.9990	7	8	2	0	15	3	0	109489330	56264120	     0			
1540	a	sp|P61158|ARP3_HUMAN	P61158	ARP3_HUMAN	ACTR3	418	37.90	Homo sapiens OX=9606	Actin-related protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	11	13	13	0	25	25	0	40128930	40128930	     0			tr|B4DXW1|B4DXW1_HUMAN
1541	a	sp|P61160|ARP2_HUMAN	P61160	ARP2_HUMAN	ACTR2	394	29.90	Homo sapiens OX=9606	Actin-related protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	9	13	13	0	20	20	0	26163166	26163166	     0			
1542	a	sp|P61163|ACTZ_HUMAN	P61163	ACTZ_HUMAN	ACTR1A	376	28.00	Homo sapiens OX=9606	Alpha-centractin 	1:Experimental evidence at protein level	1.0000	0.9990	8	9	4	0	14	6	0	22115616	9745026	     0			tr|R4GMT0|R4GMT0_HUMAN
1543	a	sp|P61201|CSN2_HUMAN	P61201	CSN2_HUMAN	COPS2	443	22.30	Homo sapiens OX=9606	COP9 signalosome complex subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	10	4	0	17	9	0	20126640	10521158	     0			
1544	a	sp|P61204|ARF3_HUMAN	P61204	ARF3_HUMAN	ARF3	181	53.00	Homo sapiens OX=9606	ADP-ribosylation factor 3 	1:Experimental evidence at protein level	1.0000	0.9990	9	11	7	0	19	9	0	58274952	48381984	     0			sp|P84077|ARF1_HUMAN
1544	b	sp|P84085|ARF5_HUMAN	P84085	ARF5_HUMAN	ARF5	180	58.90	Homo sapiens OX=9606	ADP-ribosylation factor 5 	1:Experimental evidence at protein level	1.0000	0.9990	9	11	4	0	21	11	0	29114142	19836487	     0			
1544	c	sp|P18085|ARF4_HUMAN	P18085	ARF4_HUMAN	ARF4	180	45.00	Homo sapiens OX=9606	ADP-ribosylation factor 4 	1:Experimental evidence at protein level	1.0000	0.9990	6	8	0	0	15	0	0	41417720	     0	     0			
1545	a	sp|P61221|ABCE1_HUMAN	P61221	ABCE1_HUMAN	ABCE1	599	16.40	Homo sapiens OX=9606	ATP-binding cassette sub-family E member 1 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	5	0	8	8	0	7704826	7704826	     0			
1546	b	sp|P62834|RAP1A_HUMAN	P62834	RAP1A_HUMAN	RAP1A	184	35.90	Homo sapiens OX=9606	Ras-related protein Rap-1A 	1:Experimental evidence at protein level	1.0000	0.9990	8	10	2	0	22	8	0	77822298	21033646	     0			
1546	c	sp|P01111|RASN_HUMAN	P01111	RASN_HUMAN	NRAS	189	32.30	Homo sapiens OX=9606	GTPase NRas 	1:Experimental evidence at protein level	1.0000	0.9990	6	7	4	0	11	2	0	24422849	6336482	     0			
1546	a	sp|P61224|RAP1B_HUMAN	P61224	RAP1B_HUMAN	RAP1B	184	39.70	Homo sapiens OX=9606	Ras-related protein Rap-1b 	1:Experimental evidence at protein level	1.0000	0.9990	9	11	0	0	24	0	0	77994044	     0	     0			
1547	a	sp|P61247|RS3A_HUMAN	P61247	RS3A_HUMAN	RPS3A	264	57.20	Homo sapiens OX=9606	40S ribosomal protein S3a 	1:Experimental evidence at protein level	1.0000	0.9990	21	29	0	0	56	0	0	163335244	     0	     0			
1548	b	sp|Q9UNX3|RL26L_HUMAN	Q9UNX3	RL26L_HUMAN	RPL26L1	145	42.80	Homo sapiens OX=9606	60S ribosomal protein L26-like 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	12	1	0	28	3	0	92111622	6678846	     0			
1548	a	sp|P61254|RL26_HUMAN	P61254	RL26_HUMAN	RPL26	145	49.00	Homo sapiens OX=9606	60S ribosomal protein L26 	1:Experimental evidence at protein level	1.0000	0.9990	11	14	1	0	39	5	0	92111622	11727600	     0			
1549	a	sp|P61289|PSME3_HUMAN	P61289	PSME3_HUMAN	PSME3	254	36.80	Homo sapiens OX=9606	Proteasome activator complex subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	6	8	4	0	7	0	0	23540266	     0	     0			tr|B3KQ25|B3KQ25_HUMAN, tr|K7ESG5|K7ESG5_HUMAN
1550	a	sp|P61313|RL15_HUMAN	P61313	RL15_HUMAN	RPL15	204	37.30	Homo sapiens OX=9606	60S ribosomal protein L15 	1:Experimental evidence at protein level	1.0000	0.9990	9	12	1	0	34	4	0	71158372	2921514	     0			
1551	a	sp|P61326|MGN_HUMAN	P61326	MGN_HUMAN	MAGOH	146	42.50	Homo sapiens OX=9606	Protein mago nashi homolog 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	1	0	4	1	0	12689488	1208350	     0	N-term(42.0106)		
1551	b	sp|Q96A72|MGN2_HUMAN	Q96A72	MGN2_HUMAN	MAGOHB	148	42.60	Homo sapiens OX=9606	Protein mago nashi homolog 2 	1:Experimental evidence at protein level	0.9993	0.9990	5	5	0	0	5	0	0	12875814	     0	     0			
1552	a	sp|P61353|RL27_HUMAN	P61353	RL27_HUMAN	RPL27	136	49.30	Homo sapiens OX=9606	60S ribosomal protein L27 	1:Experimental evidence at protein level	1.0000	0.9990	8	13	13	0	28	28	0	166996864	166996864	     0			
1553	a	sp|P61513|RL37A_HUMAN	P61513	RL37A_HUMAN	RPL37A	92	37.00	Homo sapiens OX=9606	60S ribosomal protein L37a 	1:Experimental evidence at protein level	1.0000	0.9990	3	5	3	0	11	6	0	21247486	17064774	     0			
1554	a	sp|P61604|CH10_HUMAN	P61604	CH10_HUMAN	HSPE1	102	88.20	Homo sapiens OX=9606	10 kDa heat shock protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	16	21	7	0	70	13	0	651288400	233793240	     0			
1555	a	sp|P61619|S61A1_HUMAN	P61619	S61A1_HUMAN	SEC61A1	476	10.30	Homo sapiens OX=9606	Protein transport protein Sec61 subunit alpha isoform 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	6	5	0	12	11	0	24367418	19724296	     0			tr|B4DR61|B4DR61_HUMAN
1556	a	sp|P61803|DAD1_HUMAN	P61803	DAD1_HUMAN	DAD1	113	37.60	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	0	5	5	0	33482003	33482003	     0	N-term(42.0106)		tr|F5GXX5|F5GXX5_HUMAN
1557	a	sp|P61916|NPC2_HUMAN	P61916	NPC2_HUMAN	NPC2	151	13.20	Homo sapiens OX=9606	NPC intracellular cholesterol transporter 2 	1:Experimental evidence at protein level	1.0000	0.9981	3	3	3	0	8	8	0	31355083	31355083	     0			tr|E7EMS2|E7EMS2_HUMAN, tr|G3V3D1|G3V3D1_HUMAN, tr|G3V3E8|G3V3E8_HUMAN, tr|H0YIZ1|H0YIZ1_HUMAN, tr|J3KMY5|J3KMY5_HUMAN
1558	a	sp|P61923|COPZ1_HUMAN	P61923	COPZ1_HUMAN	COPZ1	177	42.40	Homo sapiens OX=9606	Coatomer subunit zeta-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	3	0	3	2	0	9931452	3946974	     0	N-term(42.0106)		tr|F8VUC5|F8VUC5_HUMAN, tr|F8VVA7|F8VVA7_HUMAN, tr|F8VXB1|F8VXB1_HUMAN, tr|F8VYZ4|F8VYZ4_HUMAN, tr|F8W156|F8W156_HUMAN
1559	a	sp|P61956|SUMO2_HUMAN	P61956	SUMO2_HUMAN	SUMO2	95	23.20	Homo sapiens OX=9606	Small ubiquitin-related modifier 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	0	8	8	0	31893948	31893948	     0			
1560	a	sp|P61960|UFM1_HUMAN	P61960	UFM1_HUMAN	UFM1	85	58.80	Homo sapiens OX=9606	Ubiquitin-fold modifier 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	0	4	4	0	6786050	6786050	     0			
1561	a	sp|P61964|WDR5_HUMAN	P61964	WDR5_HUMAN	WDR5	334	40.60	Homo sapiens OX=9606	WD repeat-containing protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	0	1	1	0	1947040	1947040	     0			tr|V9GZ59|V9GZ59_HUMAN
1562	a	sp|P61978|HNRPK_HUMAN	P61978	HNRPK_HUMAN	HNRNPK	463	50.50	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein K 	1:Experimental evidence at protein level	1.0000	0.9990	27	37	9	0	125	23	0	350230640	197203452	     0			
1562	b	tr|Q5T6W2|Q5T6W2_HUMAN	Q5T6W2	Q5T6W2_HUMAN	HNRNPK	379	51.50	Homo sapiens OX=9606	Heterogeneous nuclear ribonucleoprotein K (Fragment) 	1:Experimental evidence at protein level	1.0000	0.9990	21	29	1	0	102	0	0	350230640	     0	     0			
1563	a	sp|P62081|RS7_HUMAN	P62081	RS7_HUMAN	RPS7	194	59.80	Homo sapiens OX=9606	40S ribosomal protein S7 	1:Experimental evidence at protein level	1.0000	0.9990	11	14	8	0	36	19	0	83988904	66426886	     0			
1564	a	sp|P62140|PP1B_HUMAN	P62140	PP1B_HUMAN	PPP1CB	327	23.50	Homo sapiens OX=9606	Serine/threonine-protein phosphatase PP1-beta catalytic subunit 	1:Experimental evidence at protein level	1.0000	0.9990	7	8	5	0	16	5	0	27997834	12934792	     0			
1564	b	sp|P62136|PP1A_HUMAN	P62136	PP1A_HUMAN	PPP1CA	330	20.30	Homo sapiens OX=9606	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit 	1:Experimental evidence at protein level	0.9997	0.9990	6	7	1	0	18	0	0	24809556	     0	     0			
1564	c	sp|P36873|PP1G_HUMAN	P36873	PP1G_HUMAN	PPP1CC	323	12.80	Homo sapiens OX=9606	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit 	1:Experimental evidence at protein level	0.9996	0.9990	3	4	1	0	12	1	0	24809556	2399304	     0	N-term(42.0106)		tr|F8VYE8|F8VYE8_HUMAN
1564	d	tr|E9PMD7|E9PMD7_HUMAN	E9PMD7	E9PMD7_HUMAN	PPP1CA	253	28.50	Homo sapiens OX=9606	Serine/threonine-protein phosphatase (Fragment) 	1:Experimental evidence at protein level	0.9982	0.9990	6	7	1	0	22	4	0	26570322	8521036	     0	5C(57.0215)		
1565	a	sp|P62195|PRS8_HUMAN	P62195	PRS8_HUMAN	PSMC5	406	45.60	Homo sapiens OX=9606	26S proteasome regulatory subunit 8 	1:Experimental evidence at protein level	1.0000	0.9990	15	17	8	0	22	20	0	32437436	29773211	     0			
1565	b	sp|P62191|PRS4_HUMAN	P62191	PRS4_HUMAN	PSMC1	440	43.90	Homo sapiens OX=9606	26S proteasome regulatory subunit 4 	1:Experimental evidence at protein level	1.0000	0.9990	13	15	14	0	29	29	0	29967619	29967619	     0			
1566	a	sp|P62244|RS15A_HUMAN	P62244	RS15A_HUMAN	RPS15A	130	60.00	Homo sapiens OX=9606	40S ribosomal protein S15a 	1:Experimental evidence at protein level	1.0000	0.9990	10	12	3	0	13	0	0	72424126	     0	     0			
1567	a	sp|P62249|RS16_HUMAN	P62249	RS16_HUMAN	RPS16	146	63.00	Homo sapiens OX=9606	40S ribosomal protein S16 	1:Experimental evidence at protein level	1.0000	0.9990	12	15	5	0	41	15	0	277829500	77309611	     0			
1568	e	sp|P27348|1433T_HUMAN	P27348	1433T_HUMAN	YWHAQ	245	26.90	Homo sapiens OX=9606	14-3-3 protein theta 	1:Experimental evidence at protein level	1.0000	0.9990	10	14	7	0	44	27	0	492168544	75652204	     0			
1568	g	sp|P31947|1433S_HUMAN	P31947	1433S_HUMAN	SFN	248	25.40	Homo sapiens OX=9606	14-3-3 protein sigma 	1:Experimental evidence at protein level	1.0000	0.9990	9	10	7	0	23	16	0	483526170	38491962	     0			
1568	c	sp|P31946|1433B_HUMAN	P31946	1433B_HUMAN	YWHAB	246	39.80	Homo sapiens OX=9606	14-3-3 protein beta/alpha 	1:Experimental evidence at protein level	1.0000	0.9990	13	18	6	0	43	17	0	504765140	79043426	     0			
1568	f	sp|Q04917|1433F_HUMAN	Q04917	1433F_HUMAN	YWHAH	246	35.80	Homo sapiens OX=9606	14-3-3 protein eta 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	7	0	22	15	0	484189912	58787634	     0	N-term(42.0106)		
1568	a	sp|P62258|1433E_HUMAN	P62258	1433E_HUMAN	YWHAE	255	56.10	Homo sapiens OX=9606	14-3-3 protein epsilon 	1:Experimental evidence at protein level	1.0000	0.9990	21	30	17	0	92	53	0	573940800	187807624	     0	4M(15.9949)		
1568	b	sp|P61981|1433G_HUMAN	P61981	1433G_HUMAN	YWHAG	247	38.90	Homo sapiens OX=9606	14-3-3 protein gamma 	1:Experimental evidence at protein level	1.0000	0.9990	13	19	13	0	42	33	0	560013688	201078296	     0	3M(15.9949), N-term(42.0106)		
1568	d	sp|P63104|1433Z_HUMAN	P63104	1433Z_HUMAN	YWHAZ	245	40.00	Homo sapiens OX=9606	14-3-3 protein zeta/delta 	1:Experimental evidence at protein level	1.0000	0.9990	12	16	0	0	56	0	0	647222288	     0	     0			
1569	a	sp|P62263|RS14_HUMAN	P62263	RS14_HUMAN	RPS14	151	42.00	Homo sapiens OX=9606	40S ribosomal protein S14 	1:Experimental evidence at protein level	1.0000	0.9990	10	15	15	0	43	43	0	205273366	205273366	     0			tr|A0A2R8Y811|A0A2R8Y811_HUMAN
1570	a	sp|P62266|RS23_HUMAN	P62266	RS23_HUMAN	RPS23	143	30.10	Homo sapiens OX=9606	40S ribosomal protein S23 	1:Experimental evidence at protein level	1.0000	0.9990	5	6	4	0	15	10	0	84394606	72023628	     0			
1571	a	sp|P62269|RS18_HUMAN	P62269	RS18_HUMAN	RPS18	152	57.90	Homo sapiens OX=9606	40S ribosomal protein S18 	1:Experimental evidence at protein level	1.0000	0.9990	12	14	14	0	44	44	0	321208424	321208424	     0			
1572	a	sp|P62273|RS29_HUMAN	P62273	RS29_HUMAN	RPS29	56	33.90	Homo sapiens OX=9606	40S ribosomal protein S29 	1:Experimental evidence at protein level	1.0000	0.9990	2	3	3	0	4	4	0	14529700	14529700	     0			
1573	a	sp|P62277|RS13_HUMAN	P62277	RS13_HUMAN	RPS13	151	41.20	Homo sapiens OX=9606	40S ribosomal protein S13 	1:Experimental evidence at protein level	1.0000	0.9990	9	13	12	0	42	41	0	287214152	287214152	     0			tr|J3KMX5|J3KMX5_HUMAN
1574	a	sp|P62280|RS11_HUMAN	P62280	RS11_HUMAN	RPS11	158	52.50	Homo sapiens OX=9606	40S ribosomal protein S11 	1:Experimental evidence at protein level	1.0000	0.9990	11	12	12	0	27	27	0	79538048	79538048	     0	N-term(42.0106)		tr|M0QZC5|M0QZC5_HUMAN
1575	a	sp|P62306|RUXF_HUMAN	P62306	RUXF_HUMAN	SNRPF	86	39.50	Homo sapiens OX=9606	Small nuclear ribonucleoprotein F 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	0	8	8	0	11910039	11910039	     0	N-term(42.0106)		
1576	a	sp|P62314|SMD1_HUMAN	P62314	SMD1_HUMAN	SNRPD1	119	54.60	Homo sapiens OX=9606	Small nuclear ribonucleoprotein Sm D1 	1:Experimental evidence at protein level	1.0000	0.9990	5	8	8	0	23	23	0	43452518	43452518	     0			
1577	a	sp|P62316|SMD2_HUMAN	P62316	SMD2_HUMAN	SNRPD2	118	39.00	Homo sapiens OX=9606	Small nuclear ribonucleoprotein Sm D2 	1:Experimental evidence at protein level	1.0000	0.9990	6	7	7	0	19	19	0	98570485	98570485	     0			
1578	a	sp|P62330|ARF6_HUMAN	P62330	ARF6_HUMAN	ARF6	175	33.10	Homo sapiens OX=9606	ADP-ribosylation factor 6 	1:Experimental evidence at protein level	1.0000	0.9990	5	6	6	0	18	18	0	36506387	36506387	     0			
1579	a	sp|P62333|PRS10_HUMAN	P62333	PRS10_HUMAN	PSMC6	389	39.30	Homo sapiens OX=9606	26S proteasome regulatory subunit 10B 	1:Experimental evidence at protein level	1.0000	0.9990	10	11	5	0	31	14	0	35309428	17845495	     0			tr|A0A087X2I1|A0A087X2I1_HUMAN
1580	a	sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	RPL7A	266	33.50	Homo sapiens OX=9606	60S ribosomal protein L7a 	1:Experimental evidence at protein level	1.0000	0.9990	11	15	12	0	47	42	0	146532432	136015400	     0			
1581	a	sp|P62491|RB11A_HUMAN	P62491	RB11A_HUMAN	RAB11A	216	62.60	Homo sapiens OX=9606	Ras-related protein Rab-11A 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	8	0	19	18	0	103449340	103449340	     0	N-term(42.0106)		sp|Q15907|RB11B_HUMAN, tr|H3BMH2|H3BMH2_HUMAN, tr|H3BSC1|H3BSC1_HUMAN
1582	a	sp|P62495|ERF1_HUMAN	P62495	ERF1_HUMAN	ETF1	437	15.10	Homo sapiens OX=9606	Eukaryotic peptide chain release factor subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	5	0	4	3	0	4492582	2610459	     0			
1583	a	sp|P62701|RS4X_HUMAN	P62701	RS4X_HUMAN	RPS4X	263	58.20	Homo sapiens OX=9606	40S ribosomal protein S4, X isoform 	1:Experimental evidence at protein level	1.0000	0.9990	20	25	16	0	55	24	0	164621614	160168906	     0			
